title,description,category,price_type,price,age_range,address,latitude,longitude,image_url,image_source,date,time,phone,website,has_deal,deal_description,deal_expiry,tags,metro_area,schema_version
Pizza Luce,Pizzeria with kids menu and coloring activities,restaurants,Paid,,,,,,https://marvel-b1-cdn.bc0a.com/f00000000225310/pizzaluce.com/uploads/stpaul-exterior.jpg,curated,,,,https://pizzaluce.com/,False,,,"family-dining,pizza,kids-menu,minneapolis,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Brasa Premium Rotisserie,Casual restaurant with rotisserie meats and Southern-inspired sides like mac and cheese and cornbread,restaurants,Paid,,,,,,https://images.squarespace-cdn.com/content/v1/6849d8a0f7a1fa23194c8b68/8e9f9033-51f5-4a43-b85d-98f63200cf46/Brasa_0449.jpg?format=1500w,curated,,,,https://www.brasa.us/,False,,,"family-dining,restaurant,minneapolis,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Buca Italian Restaurant,Italian restaurant with family-style dining,restaurants,Paid,,,,,,https://images.pexels.com/photos/27866922/pexels-photo-27866922.jpeg,curated,,,,,False,,,"family-dining,italian,restaurant,minneapolis,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Duluth Grill,Family-friendly restaurant in Duluth,restaurants,Paid,,All ages,"332 East Superior Street, Duluth, MN 55802",46.787419,-92.097577,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated,,,,https://duluthgrill.com/,False,,,"family-dining,restaurant,duluth,outstate","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Fitger's Brewhouse Brewery and Grille,Historic brewery with family-friendly dining (hand-vetted seed venue),restaurants,Paid,,all,"600 East Superior Street, Duluth, MN 55802",46.792397,-92.090623,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated,,,,,False,,,"family-dining,brewery,restaurant,duluth,outstate","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kids Eat Free - Bennett's Chop & Railhouse,Kids eat free on Sundays with adult meal purchase,restaurants,Free,,10 and under,,,,https://images.pexels.com/photos/37118296/pexels-photo-37118296.jpeg,curated,,Sunday,,,True,Kids eat free on Sundays with adult meal purchase,,"kids-eat-free,restaurant","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kids Eat Free - Boulevard Bar & Grill,"Kids eat free Sunday 4-9pm, 1 child per paid adult",restaurants,Free,,12 and under,,,,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated,,Sunday 4-9pm,,,True,"Kids eat free Sunday 4-9pm, 1 child per paid adult",,"kids-eat-free,restaurant","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kids Eat Free - Celts Craft House,"Kids eat free on Sundays, 1 free meal per adult entrée",restaurants,Free,,,,,,https://popmenucloud.com/cdn-cgi/image/width%3D2880%2Cheight%3D2880%2Cfit%3Dscale-down%2Cformat%3Dauto%2Cquality%3D60/npvgbcjr/26d715ab-c6d0-40f8-b1e0-1bf6feb281b7.jpg,curated,,Sunday,,,True,"Kids eat free on Sundays, 1 free meal per adult entrée",,"kids-eat-free,restaurant","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kids Eat Free - Crave,"Kids eat free Monday (from Jan 19), ages 12 and under. 1 free with adult entrée; additional kids 50% off",restaurants,Free,,12 and under,,,,https://www.minneapolis.org/imager/files_idss_com/C15/37476e76-09f7-4568-ad62-9c8521ea3db0/237437ce-6e77-4a09-9c44-67da76bad0f0_e45adf5f6bc0c5c2a30a39868f44eab6.jpg,curated,,Monday,,,True,1 free with adult entrée; additional kids 50% off,,"kids-eat-free,restaurant,discount","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kids Eat Free - Gabe's Bar & Kitchen,Kids eat free Sunday 10am-2pm with adult meal purchase,restaurants,Free,,,,,,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,Sunday 10am-2pm,,,True,Kids eat free Sunday 10am-2pm with adult meal purchase,,"kids-eat-free,restaurant,brunch","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kids Eat Free - Jersey's Bar & Grill,Kids eat free Thursday with adult meal purchase,restaurants,Free,,,,,,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated,,Thursday,,,True,Kids eat free Thursday with adult meal purchase,,"kids-eat-free,restaurant","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kids Eat Free - McHugh's Public House,Kids eat free on Sundays with adult meal purchase,restaurants,Free,,,,,,https://images.pexels.com/photos/5990494/pexels-photo-5990494.jpeg,curated_category,,Sunday,,,True,Kids eat free on Sundays with adult meal purchase,,"kids-eat-free,restaurant","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kids Eat Free - The Melting Pot,One complimentary $9.95 child's entrée per adult 4-course dinner on Sundays,restaurants,Free,,,,,,https://images.pexels.com/photos/37593659/pexels-photo-37593659.jpeg,curated,,Sunday,,,True,One complimentary $9.95 child's entrée per adult 4-course dinner,,"kids-eat-free,restaurant","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kids Eat Free - Mill Valley Kitchen,"Kids eat free Sunday 4-8pm, up to 2 kids per adult, ages 12 and under",restaurants,Free,,12 and under,,,,https://millvalleykitchen.com/wp-content/uploads/2025/10/tomatoflatbread.jpg,curated,,Sunday 4-8pm,,,True,"Kids eat free Sunday 4-8pm, up to 2 kids per adult",,"kids-eat-free,restaurant","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kids Eat Free - The Nook,"Kids eat free Sunday 4-9pm, 1 child per paying adult",restaurants,Free,,,,,,https://images.squarespace-cdn.com/content/v1/5eb3f58dcc1f816f9d231244/1600266740650-IYZLZUA5E6Y96DYGVCAC/image-asset.jpeg,curated,,Sunday 4-9pm,,,True,"Kids eat free Sunday 4-9pm, 1 child per paying adult",,"kids-eat-free,restaurant","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kids Eat Free - The Patty Wagon,"Kids eat free on Sundays, 1 kid meal per adult entrée",restaurants,Free,,,,,,https://images.pexels.com/photos/38081727/pexels-photo-38081727.jpeg,curated_category,,Sunday,,,True,"Kids eat free on Sundays, 1 kid meal per adult entrée",,"kids-eat-free,restaurant","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kids Eat Free - Patrick's Cafe,Kids eat free Tuesday 5:30pm-close with equal or lesser value adult meal,restaurants,Free,,,,,,https://patricksbakerycafe.com/wp-content/uploads/2013/10/VJO30253-1024x682.jpg,curated,,Tuesday 5:30pm-close,,,True,Kids eat free Tuesday 5:30pm-close with equal or lesser value adult meal,,"kids-eat-free,restaurant","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kids Eat Free - Shamrocks,"Kids eat free Sunday 4-9pm, 1 child per paying adult",restaurants,Free,,,,,,https://images.pexels.com/photos/17429503/pexels-photo-17429503.jpeg,curated_category,,Sunday 4-9pm,,,True,"Kids eat free Sunday 4-9pm, 1 child per paying adult",,"kids-eat-free,restaurant","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kids Eat Free - Space Aliens Grill & Bar,"Kids eat free Tuesday, ages 10 and under, dine-in only",restaurants,Free,,10 and under,,,,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated,,Tuesday,,,True,"Kids eat free Tuesday, dine-in only",,"kids-eat-free,restaurant","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kids Eat Free - Sunshine Factory,"Kids eat free on Sundays, 1 meal per paid adult",restaurants,Free,,,,,,https://images.pexels.com/photos/6068717/pexels-photo-6068717.jpeg,curated_category,,Sunday,,,True,"Kids eat free on Sundays, 1 meal per paid adult",,"kids-eat-free,restaurant","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kids Eat Free - Tailgate Sports Cafe,"Kids eat free Saturday 11am-9pm, 1 child per adult",restaurants,Free,,,,,,https://live.staticflickr.com/3460/3356280111_15444bde5e.jpg,curated,,Saturday 11am-9pm,,,True,"Kids eat free Saturday 11am-9pm, 1 child per adult",,"kids-eat-free,restaurant","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kids Eat Free - Willy McCoy's,"Kids eat free Sunday 5-8pm, 1 free kids meal per adult entrée",restaurants,Free,,,,,,https://media-cdn.tripadvisor.com/media/daodao/photo-s/0e/07/82/0a/photo2jpg.jpg,curated,,Sunday 5-8pm,,,True,"Kids eat free Sunday 5-8pm, 1 free kids meal per adult entrée",,"kids-eat-free,restaurant","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Sovereign Grounds Coffee,"Coffee shop with spacious playroom filled with toys. Recently remodeled, ideal for toddlers and young kids.",restaurants,Paid,,Toddlers & Young Kids,"Minneapolis, MN",44.9773,-93.265469,https://images.pexels.com/photos/19230068/pexels-photo-19230068.jpeg,curated_category,,,,,False,,,"play-area,coffee-shop,toddlers,family-dining,minneapolis","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Rebe's Play Cafe,Café with extensive play area for young children ages 0-5 with toys and entertainment,restaurants,Paid,,0-5,"Rebe's Play Cafe, Minneapolis, MN",44.9773,-93.26547,https://158a62438e878f829d78.cdn6.editmysite.com/uploads/b/158a62438e878f829d783d2749d42ee8381fbf896312c3ad1f1a90ddbc54b70b/IMG_4037_1694204127.jpg,curated,,,,https://www.rebesplaycafe.com,False,,,"family-dining,play-area,cafe,minneapolis","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Metro Diner,Classic diner with kids eat free promotion,restaurants,Paid,,All ages,"Metro Diner, Twin Cities, MN",,,https://images.pexels.com/photos/5373242/pexels-photo-5373242.jpeg,curated_category,,,,,True,Kids 10 and under get free meal with purchase of adult entree $8.99 or more. Valid after 2pm on Wednesdays,2026-09-02,"family-dining,kids-eat-free,diner,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Lucy's Burgers - Blaine,Family burger restaurant with kids eat free promotion on Mondays,restaurants,Paid,,All ages,"Lucy's Burgers, Blaine, MN",45.163866,-93.158897,https://images.pexels.com/photos/21370021/pexels-photo-21370021.jpeg,curated_category,,,,,True,One free kids meal with each paying adult on Mondays 5-8 PM,,"family-dining,kids-eat-free,burgers,blaine","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Pizza Ranch - Twin Cities Locations,Family pizza chain with kids eat free night on Tuesdays,restaurants,Paid,,All ages,"Pizza Ranch, Maplewood and Oak Park Heights, MN",45.03199,-92.82023,https://images.pexels.com/photos/5373242/pexels-photo-5373242.jpeg,curated_category,,11:00 AM,,,True,Kids 12 and under eat free on Tuesdays 11 AM-8:30 PM with paying adult,,"family-dining,kids-eat-free,pizza,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Patrick's Bakery and Cafe - Maple Grove,Bakery and cafe with family entertainment and kids eat free promotion,restaurants,Paid,,All ages,"Patrick's Bakery and Cafe, Maple Grove, MN",45.0985,-93.44192,https://patricksbakerycafe.com/wp-content/uploads/2013/10/VJO30253-1024x682.jpg,curated,,6:00 PM,,,True,Kids eat free on Wednesday nights with adult entree purchase. Face painting and balloon animals by clown Lulu 6-8 PM,,"family-dining,kids-eat-free,bakery,maple-grove","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
George & The Dragon,Family-friendly restaurant with spacious deck area for kids to play,restaurants,Paid,,All ages,"George & The Dragon, Twin Cities, MN",,,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,https://www.ganddpub.com/,False,,,"family-dining,restaurant,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Red Rabbit,Kid-friendly restaurant in the Twin Cities with family atmosphere,restaurants,Paid,,All ages,"Red Rabbit, Twin Cities, MN",,,https://redrabbitmn.com/wp-content/uploads/2023/11/Red-Rabbit-scaled.jpg,curated,,,,,False,,,"family-dining,restaurant,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Pinstripes,"Restaurant and bowling bar with arcade games, bocce ball, and kids menu. Wood-fired pizzas and specialty salads",restaurants,Paid,,All ages,"Pinstripes, Twin Cities, MN",,,https://d3k81ch9hvuctc.cloudfront.net/company/Rgru5C/images/9f86b652-f5f3-40e1-92d5-30c3724f8c7d.jpeg,curated,,,,https://pinstripes.com/edina/,False,,,"family-dining,games,bowling,pizza,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Fox Den Board Game Cafe,Cafe with board games and family-friendly dining atmosphere,restaurants,Paid,,All ages,"Fox Den Board Game Cafe, Minneapolis, MN",44.9773,-93.26547,https://irp.cdn-website.com/0a30242d/dms3rep/multi/opt/Fox+Den+Board+Game+Cafe+19-1920w.jpeg,curated,,,,https://foxdenbgc.com/,False,,,"family-dining,games,cafe,minneapolis","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Granite City Food & Brewery - St. Cloud,American cuisine and craft beer restaurant with family-friendly atmosphere and diverse menu,restaurants,Paid,,All ages,"Granite City Food & Brewery, St. Cloud, MN",45.550117,-94.20628,https://images.pexels.com/photos/5373242/pexels-photo-5373242.jpeg,curated_category,,,,,False,,,"family-dining,brewery,restaurant,st-cloud","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kendall's Tavern & Chophouse - Blaine,"Family restaurant with full kids menu and family-friendly options. Charbroiled burgers, mac and cheese, chicken pot pie",restaurants,Paid,,All ages,"Kendall's Tavern & Chophouse, Blaine, MN",45.1608,-93.23495,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,https://kendallstc.com,False,,,"family-dining,casual,blaine","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
MOD Pizza - Twin Cities Locations,Build-your-own pizza restaurant with kids eat free promotion,restaurants,Paid,,All ages,"MOD Pizza, Twin Cities, MN",,,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,,True,"Free kids meal 12 and under with MOD-size pizza or salad purchase using promo code PIZZA4KIDS online, in-app or in-restaurant",2026-12-27,"family-dining,kids-eat-free,pizza,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
The Original Malt Shop,Historic breakfast and malt shop in St. Paul since 1939. Classic American comfort food and ice cream treats.,restaurants,Paid,,all,"Saint Paul, MN",44.949749,-93.093103,https://images.pexels.com/photos/33694865/pexels-photo-33694865.jpeg,curated,,,,,False,,,"diner, dessert, malt-shop, family-dining, saint-paul","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Cossetta's,"Family-style Italian restaurant serving authentic pasta, entrees, and pizzas for lunch and dinner.",restaurants,Paid,,all,"Saint Paul, MN",44.949749,-93.093103,https://images.pexels.com/photos/27866922/pexels-photo-27866922.jpeg,curated_category,,,,,False,,,"italian, family-dining, family-style, saint-paul","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Maple Tavern,"Family-friendly Maple Grove restaurant where kids eat free all day, every day. Serves grilled cheese and other family favorites.",restaurants,Free,,all,"Maple Grove, MN",45.0985,-93.44192,https://images.pexels.com/photos/17429503/pexels-photo-17429503.jpeg,curated_category,,,,,True,"Kids eat free all day, every day with purchase of adult meal",,"tavern, family-dining, kids-eat-free, maple-grove","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Chick-fil-A Maple Grove,Chick-fil-A restaurant location in Maple Grove. Call or check social media for current family night and special event information.,restaurants,Paid,,all,"11820 Fountains Way, Maple Grove, MN 55369",45.094226,-93.429712,https://images.pexels.com/photos/38081727/pexels-photo-38081727.jpeg,curated_category,,,(763) 307-0375,https://www.chick-fil-a.com/locations/mn/maple-grove,False,,,"fast-food, chicken, family-dining, maple-grove","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
